Date,USDCNYspot,USDBRLspot,USDZARspot,USDRUBspot,EURUSDspot,USDJPYspot,USDMXNspot,USDCADspot,USDCNYvol,USDBRLvol,USDZARvol,USDRUBvol,EURUSDvol,USDJPYvol,USDMXNvol,USDCADvol
2017-01-11,6.9377,3.1971,13.7449,59.7455,1.0582,115.41,21.8574,1.3179,6.1425,15.58,18.215,15.8725,9.975,13.06,16.583,8.7
2017-01-12,6.8941,3.1873,13.5072,59.3535,1.0613,114.72,21.7798,1.3145,6.2975,15.475,18.125,15.8475,9.65,12.985,16.63,8.775
2017-01-13,6.9005,3.2182,13.5157,59.678,1.0643,114.49,21.4765,1.3114,6.325,15.215,18.19,15.895,9.45,12.705,16.063,8.665
2017-01-16,6.9008,3.2409,13.6729,59.8498,1.0601,114.2,21.7363,1.3175,6.33,15.27,18.145,15.6125,9.64,12.7625,15.983,8.735
2017-01-17,6.845,3.2112,13.4677,59.4075,1.0713,112.62,21.5079,1.3043,6.2575,15.06,17.88,15.595,9.23,12.52,15.885,8.5375
2017-01-18,6.8496,3.2231,13.6325,59.5601,1.063,114.65,21.9544,1.3269,6.245,14.99,17.865,15.505,9.195,12.2975,16.14,8.79
2017-01-19,6.872,3.2015,13.56,59.7341,1.0664,114.86,21.9555,1.3318,6.285,15.17,17.7475,15.3575,9.35,12.67,16.523,8.915
2017-01-20,6.8765,3.1744,13.5986,59.7502,1.0703,114.62,21.5877,1.332,6.2325,15.15,17.71,15.28,9.23,12.3225,16.515,8.825
2017-01-23,6.8537,3.1646,13.4864,59.5219,1.0765,112.71,21.3879,1.3238,6.17,15.28,17.5025,14.9525,9.075,12.38,16.553,8.5575
2017-01-24,6.859,3.1708,13.3845,59.2507,1.0731,113.79,21.5273,1.3158,6.1,15.125,17.205,14.7025,9.045,12.3,16.48,8.52
2017-01-25,6.8836,3.1675,13.2415,59.5246,1.0748,113.28,21.0719,1.307,6.0325,14.995,16.935,14.3625,9.0175,12.135,16.165,8.4275
2017-01-26,6.884,3.1744,13.3595,60.4421,1.0682,114.53,21.2139,1.309,5.9025,14.73,16.775,14.305,9.2275,12.075,16.743,8.5025
2017-01-27,6.884,3.141,13.4737,59.8209,1.0699,115.1,20.8863,1.3153,6.0325,14.703,16.8375,14.2225,9.125,12.21,16.688,8.545
2017-01-30,6.884,3.1266,13.506,59.9457,1.0695,113.77,20.7839,1.3117,6.0975,14.623,17.2975,14.1625,9.6475,12.445,16.873,8.5775
2017-01-31,6.884,3.1486,13.4753,60.166,1.0798,112.8,20.8322,1.303,6.2025,14.893,17.0775,13.9275,9.2775,12.4475,16.675,8.61
2017-02-01,6.884,3.1282,13.4719,60.1237,1.0769,113.25,20.7074,1.3049,6.19,14.748,16.9125,13.6775,9.0525,12.2225,16.08,8.43
2017-02-02,6.884,3.1214,13.3995,59.4135,1.0759,112.8,20.5602,1.3027,6.1925,14.45,16.81,13.1375,8.9125,12.21,15.808,8.4575
2017-02-03,6.8672,3.123,13.2667,58.9622,1.0783,112.61,20.3631,1.3023,6.1875,14.125,16.9325,13.1725,8.8075,11.9075,15.605,8.485
2017-02-06,6.863,3.1182,13.3167,58.9062,1.075,111.74,20.5634,1.3084,6.21,14.05,16.7125,13.1475,9.0625,11.66,15.563,8.6425
2017-02-07,6.8853,3.1203,13.4502,59.3441,1.0683,112.39,20.6208,1.3185,6.1075,13.963,17.1225,13.035,9.25,11.8675,15.555,8.625
2017-02-08,6.8638,3.1156,13.4139,59.2339,1.0698,111.93,20.4793,1.3144,6.195,13.725,17.195,13.02,10.36,12.255,15.325,8.7175
2017-02-09,6.8692,3.127,13.4035,58.9703,1.0655,113.25,20.3504,1.3145,6.005,13.548,17.065,12.9775,10.28,12.41,14.91,8.685
2017-02-10,6.8785,3.1154,13.3365,58.2567,1.0643,113.22,20.3461,1.3083,5.9225,13.73,17.1275,12.86,10.335,12.33,14.823,8.64
2017-02-13,6.8802,3.1104,13.3349,58.0109,1.0598,113.74,20.2823,1.3071,5.8525,13.74,16.97,12.8175,10.39,12.28,14.643,8.615
2017-02-14,6.8675,3.0846,13.1053,57.1273,1.0578,114.26,20.2605,1.3076,5.2675,13.748,16.7225,12.7825,10.36,11.985,14.585,8.485
2017-02-15,6.8711,3.0569,12.9162,57.2545,1.0601,114.16,20.2748,1.308,5.06,13.65,16.475,13.0725,10.2375,11.355,13.74,8.2
2017-02-16,6.853,3.0893,13.0327,57.5934,1.0674,113.24,20.3802,1.3071,4.935,13.96,16.51,13.035,10.05,11.255,13.915,8.085
2017-02-17,6.8665,3.0991,13.0382,58.4497,1.0616,112.84,20.4292,1.3096,4.9575,14.05,16.5675,13.2425,10.295,11.355,13.955,8.11
2017-02-20,6.8785,3.0879,13.045,57.9695,1.0614,113.1,20.3718,1.3106,5.01,14.125,16.8575,13.3325,10.47,11.675,14.17,8.11
2017-02-21,6.884,3.0965,13.1388,57.4262,1.0536,113.68,20.0138,1.3141,5.0175,13.92,17.2225,13.3275,11.005,11.66,13.63,8.1675
2017-02-22,6.8778,3.0655,12.9735,58.0724,1.0558,113.31,19.9067,1.3164,4.995,13.63,17.035,13.3875,11.045,11.82,13.42,8.24
2017-02-23,6.8661,3.0636,12.872,58.0724,1.0582,112.61,19.6669,1.3105,4.775,13.673,16.95,13.4525,11,11.75,13.475,8.2125
2017-02-24,6.8691,3.1097,12.9518,58.4432,1.0563,112.12,19.9115,1.3091,4.71,13.615,16.7575,13.395,10.73,11.445,13.718,8.245
2017-02-27,6.8708,3.1097,13.0096,58.081,1.0587,112.7,19.911,1.318,4.61,13.708,16.785,13.365,10.625,11.36,13.888,8.12
2017-02-28,6.867,3.1097,13.1285,58.314,1.0576,112.77,20.109,1.3301,4.5,13.84,16.7375,13.23,10.26,11.19,14.043,8.195
2017-03-01,6.8819,3.0935,13.0263,58.2866,1.0547,113.73,19.8104,1.3325,4.56,13.688,16.765,13.31,10.18,11.45,14.008,8.21
2017-03-02,6.8899,3.1533,13.1565,58.8446,1.0507,114.41,19.999,1.3391,4.45,13.915,16.5925,13.425,10.195,11.455,14.148,8.205
2017-03-03,6.8972,3.1161,13.0275,58.2174,1.0622,114.04,19.51,1.338,4.525,13.685,16.1125,13.485,9.29,10.8975,14.12,7.97
2017-03-06,6.897,3.137,13.02,58.204,1.0582,113.89,19.6135,1.3412,4.49,13.475,15.7625,13.285,9.245,10.27,14.11,7.78
2017-03-07,6.9025,3.1189,12.973,58.1798,1.0566,113.98,19.4946,1.3413,4.3875,13.17,15.54,13.24,9.175,10.155,13.745,7.235
2017-03-08,6.9131,3.17,13.1313,58.1798,1.0541,114.35,19.6715,1.3491,4.55,13.505,15.2025,13.13,9.295,10.41,13.773,7.5575
2017-03-09,6.911,3.193,13.3336,59.3101,1.0577,114.95,19.8377,1.3511,4.9125,13.83,15.6425,13.555,9.35,10.53,13.648,7.6025
2017-03-10,6.9093,3.1419,13.1786,58.9938,1.0673,114.79,19.6086,1.3471,4.785,13.57,15.435,13.555,9.2275,10.385,13.348,7.2275
2017-03-13,6.9143,3.1528,13.1376,58.7989,1.0653,114.88,19.6177,1.3446,4.39,13.63,15.3975,13.39,9.25,10.18,13.288,7.335
2017-03-14,6.915,3.1686,13.1553,59.1723,1.0604,114.75,19.667,1.3479,4.385,13.64,15.3925,13.425,9.22,10.1475,13.28,7.255
2017-03-15,6.9149,3.1044,12.7893,58.3899,1.0734,113.38,19.2215,1.3304,4.375,13.245,15.2,13.295,9.1975,9.9025,13.428,7.1075
2017-03-16,6.898,3.1189,12.7659,57.7863,1.0766,113.31,19.2654,1.3319,4.1575,13.19,14.9125,13.035,8.6675,9.19,13.17,6.9
2017-03-17,6.9034,3.0911,12.7271,57.2349,1.0738,112.7,19.0772,1.335,4.1175,13.155,14.21,12.63,8.8575,9.475,13.06,6.945
2017-03-20,6.9085,3.0721,12.6454,57.2985,1.0739,112.55,19.0013,1.335,4.1275,13.16,13.81,12.575,9.2825,9.45,13.068,7.01
2017-03-21,6.8874,3.0879,12.6812,57.6918,1.0811,111.71,19.0999,1.3352,4.08,13.42,13.885,12.41,9.0725,9.745,13.643,7.105
2017-03-22,6.8819,3.0875,12.5656,57.7851,1.0797,111.16,19.0263,1.3329,4.215,13.7,13.9725,12.715,9.2025,10.05,13.688,7.305
2017-03-23,6.8863,3.14,12.4568,57.4445,1.0783,110.94,18.9286,1.335,4.14,14.285,14.055,12.755,9.3,10.155,13.803,7.155
2017-03-24,6.8837,3.1085,12.4334,56.9176,1.0798,111.34,18.7579,1.3378,4.1375,13.64,14.08,12.635,9.1,9.84,13.61,7.01
2017-03-27,6.8729,3.1265,12.7407,56.9142,1.0864,110.66,18.8918,1.3376,4.0325,13.833,15.02,12.61,9.0225,10.085,13.74,7.095
2017-03-28,6.8795,3.1409,12.9921,57.0318,1.0814,111.15,19.0296,1.3383,4.05,13.585,16.99,12.59,9,9.795,13.545,7.0025
2017-03-29,6.8901,3.1199,13.0414,56.6212,1.0766,111.04,18.7068,1.3326,4.0575,13.348,16.9825,12.6175,9.0475,9.56,13.135,6.905
2017-03-30,6.8894,3.1502,13.2837,56.0821,1.0674,111.92,18.7145,1.3341,4.0175,13.245,16.555,12.4525,9.145,9.5175,13.115,6.76
2017-03-31,6.8872,3.1224,13.4136,56.2649,1.0652,111.39,18.7249,1.3318,3.9325,13.325,18.235,12.585,9.035,9.58,13.14,6.745
2017-04-03,6.8872,3.115,13.6868,56.0891,1.067,110.9,18.6721,1.3381,3.905,13.3,18.165,12.6925,8.985,9.3775,13.148,6.71
2017-04-04,6.8872,3.0933,13.6251,56.085,1.0674,110.74,18.8257,1.3402,3.9325,13.228,17.775,12.815,9.035,9.5,13.128,6.67
2017-04-05,6.8948,3.1209,13.8062,56.3838,1.0663,110.7,18.8302,1.3435,3.93,13.36,17.835,12.86,9.1075,9.375,13.1,6.525
2017-04-06,6.8977,3.1435,13.7607,56.3811,1.0644,110.81,18.7478,1.3413,3.9275,13.555,17.55,12.925,9.435,9.65,13.215,6.53
2017-04-07,6.9005,3.1465,13.759,57.2509,1.0591,111.09,18.6662,1.3398,4.0625,13.74,17.155,13.375,9.7225,9.78,13,6.6675
2017-04-10,6.903,3.1318,13.9522,57.1866,1.0596,110.94,18.682,1.3326,4.075,13.64,17.115,13.615,9.525,9.725,13.093,6.665
2017-04-11,6.8921,3.1373,13.8071,56.9191,1.0605,109.62,18.7799,1.3325,3.8575,13.823,16.9,13.6425,9.58,9.95,13.17,6.635
2017-04-12,6.8915,3.1261,13.4606,56.6082,1.0665,109.03,18.5512,1.3254,3.7475,13.81,16.7325,13.565,9.905,10.18,12.99,6.465
2017-04-13,6.89,3.1467,13.462,56.2804,1.0613,109.09,18.581,1.3329,3.7775,13.705,16.4425,13.49,9.7775,10.13,13.023,6.69
2017-04-14,6.8854,3.1467,13.4377,56.3431,1.0618,108.64,18.521,1.3325,3.7825,13.713,16.4525,13.505,9.7425,10.185,13.038,6.705
2017-04-17,6.8803,3.0988,13.2972,55.9342,1.0643,108.91,18.4972,1.3317,3.7775,13.658,16.48,13.47,9.935,10.4025,12.893,6.765
2017-04-18,6.882,3.1077,13.2798,56.2413,1.073,108.43,18.5914,1.338,3.8075,13.613,16.475,13.435,9.6275,9.985,12.935,6.84
2017-04-19,6.888,3.1516,13.2798,56.5778,1.0711,108.86,18.8379,1.3485,3.8225,13.82,16.4425,13.17,9.52,9.595,13.258,6.945
2017-04-20,6.8822,3.148,13.1502,56.1917,1.0717,109.32,18.7901,1.3469,3.65,13.785,16.515,13.04,9.695,9.625,13.133,6.86
2017-04-21,6.8859,3.148,13.1166,56.4641,1.0728,109.09,18.8112,1.3498,3.6075,13.773,16.6125,12.87,9.96,9.825,13.165,6.87
2017-04-24,6.8847,3.1281,13.0153,55.8265,1.0868,109.77,18.7304,1.3501,3.5225,13.23,16.005,12.39,7.9475,8.795,12.65,6.545
2017-04-25,6.8847,3.1472,13.058,56.1665,1.0926,111.09,18.863,1.3572,3.2325,13.715,16.1575,12.25,8.14,9.175,13.143,6.9525
2017-04-26,6.8926,3.1736,13.2811,57.1531,1.0904,111.06,19.191,1.3617,3.265,14.3,16.23,12.515,8.1725,9.49,13.915,7.06
2017-04-27,6.8979,3.1839,13.3535,56.9793,1.0873,111.26,19.027,1.3633,3.1675,14.11,16.2425,12.6325,7.8125,9.225,13.555,7.155
2017-04-28,6.8935,3.1765,13.3701,56.93,1.0895,111.49,18.8206,1.3653,3.155,13.945,16.3025,12.62,7.7975,9.05,13.14,7.3125
2017-05-01,6.8935,3.1765,13.4121,56.93,1.0899,111.84,18.7408,1.3681,3.135,13.945,16.325,12.6225,7.815,9.12,12.925,7.42
2017-05-02,6.8959,3.1519,13.3442,57.0299,1.093,111.99,18.7698,1.3709,3.0775,13.9,16.2925,12.535,7.6675,9.0575,13.03,7.335
2017-05-03,6.8989,3.1666,13.4377,57.3897,1.0886,112.75,18.8638,1.373,3.07,13.865,16.25,12.515,7.565,8.97,12.895,7.1825
2017-05-04,6.8959,3.1886,13.6563,58.3815,1.0985,112.46,19.0489,1.3749,3.0925,13.93,16.4425,12.565,7.7575,8.8925,13.528,7.195
2017-05-05,6.9031,3.1766,13.418,57.9467,1.0998,112.71,18.988,1.3652,3.1525,13.615,16.5975,12.9975,7.695,8.83,13.218,7.125
2017-05-08,6.9045,3.1985,13.622,57.9467,1.0924,113.26,19.2076,1.3691,3.0125,13.25,16.1925,12.8,7.045,8.2475,13.175,6.95
2017-05-09,6.9074,3.1903,13.6282,57.9467,1.0874,113.98,19.1729,1.372,2.9875,13.46,16.1175,12.88,6.86,8.665,13.163,6.895
2017-05-10,6.9032,3.1675,13.4817,57.4571,1.0868,114.28,19.0157,1.3656,2.92,13.375,15.9525,12.83,6.9075,8.6625,13.078,6.9
2017-05-11,6.9037,3.14,13.3689,57.0644,1.0861,113.86,18.8379,1.3697,2.915,13.255,15.8675,12.725,6.8025,8.6225,12.923,7.005
2017-05-12,6.8995,3.1231,13.3638,57.1058,1.0931,113.38,18.8206,1.371,2.765,12.925,15.54,12.7475,6.6275,8.46,12.555,6.84
2017-05-15,6.8935,3.1098,13.1849,56.3704,1.0975,113.79,18.7029,1.3633,2.645,12.938,15.5375,12.5975,6.77,8.475,12.62,6.84
2017-05-16,6.8867,3.0963,13.0591,56.5796,1.1083,113.12,18.6406,1.3606,2.55,12.875,15.515,12.59,6.95,8.44,12.548,6.805
2017-05-17,6.8784,3.1395,13.2042,57.1138,1.1159,110.83,18.7838,1.3602,2.72,13.435,15.7475,12.695,7.305,9.21,13.088,6.955
2017-05-18,6.8892,3.3709,13.403,57.5854,1.1103,111.49,18.8375,1.3603,2.91,19.13,16.275,13.1325,7.26,9.665,13.695,6.965
2017-05-19,6.885,3.2534,13.2312,56.9345,1.1206,111.26,18.7276,1.3511,3.0425,16.75,15.8625,13.195,7.1675,9.105,13.125,6.68
2017-05-22,6.8864,3.2666,13.2228,56.6378,1.1237,111.3,18.662,1.3503,2.8825,16.315,16.11,13.1725,7.0925,8.72,12.93,6.655
2017-05-23,6.8852,3.2701,13.0803,56.3618,1.1183,111.78,18.6339,1.3514,2.7475,15.76,16.0925,13.145,7.185,8.785,12.978,6.685
2017-05-24,6.8901,3.278,12.9137,56.4224,1.1219,111.49,18.4433,1.3407,2.8,15.438,16.09,13.03,7.1775,8.7575,12.875,6.625
2017-05-25,6.8685,3.2737,12.9307,56.9575,1.121,111.84,18.5034,1.3485,3.165,15.123,15.9925,12.935,6.82,8.3875,12.908,6.5425
2017-05-26,6.8555,3.26,12.8819,56.518,1.1183,111.33,18.5157,1.3446,3.2275,14.395,15.955,12.91,6.91,8.545,12.825,6.4075
2017-05-29,6.8555,3.2569,12.9653,56.4867,1.1164,111.27,18.4744,1.3452,3.29,14.485,16.0275,12.855,6.9475,8.4925,12.935,6.36
2017-05-30,6.8555,3.2581,13.1317,56.5549,1.1186,110.85,18.6987,1.3459,3.19,14.428,16.26,12.825,6.94,8.64,13.04,6.35
2017-05-31,6.818,3.2266,13.1179,56.567,1.1244,110.78,18.6199,1.35,3.7025,14.595,16.215,12.82,6.885,8.6325,13.035,6.41
2017-06-01,6.8083,3.2506,12.8941,56.3904,1.1213,111.37,18.6439,1.3515,3.5775,14.668,16.295,12.81,6.79,8.5375,12.8,6.38
2017-06-02,6.81,3.2452,12.8157,56.6409,1.1279,110.4,18.6812,1.3487,3.3525,14.9,15.89,12.68,6.7125,8.47,13.173,6.245
2017-06-05,6.804,3.297,12.7139,56.6174,1.1254,110.45,18.3435,1.3473,3.2775,15.075,16.0075,12.42,6.72,8.4175,12.638,6.2075
2017-06-06,6.7952,3.2779,12.8258,56.5407,1.1277,109.41,18.2372,1.3455,3.46,15.02,15.94,12.375,6.71,8.6525,12.35,6.145
2017-06-07,6.7958,3.2697,12.8348,57.0984,1.1257,109.82,18.2259,1.3509,3.7925,14.695,15.9325,12.33,6.96,8.65,12.205,6.2475
2017-06-08,6.8003,3.2614,12.9175,56.899,1.1214,110.02,18.1984,1.3506,3.66,14.508,15.9875,12.28,6.8025,8.4075,11.825,6.095
2017-06-09,6.798,3.2967,12.9457,57.0286,1.1195,110.32,18.1721,1.347,3.645,14.328,15.9575,12.205,6.5275,8.1,11.458,5.8675
2017-06-12,6.7982,3.3189,12.8237,57.0286,1.1203,109.95,18.1349,1.3324,3.5775,14.17,15.795,12.2,6.365,8.21,11.083,6
2017-06-13,6.7991,3.3151,12.7652,56.9843,1.1211,110.07,18.0528,1.3242,3.5875,13.84,15.5925,12.12,6.315,7.955,10.88,6.42
2017-06-14,6.7917,3.2751,12.6249,57.415,1.1218,109.58,17.9196,1.3247,3.5375,13.475,15.4125,11.87,6.41,8.07,10.66,6.335
2017-06-15,6.8078,3.2751,12.8799,57.8883,1.1145,110.93,18.0433,1.3269,3.5225,13.685,14.8675,11.985,6.5,8.12,10.94,6.22
2017-06-16,6.8105,3.293,12.814,57.7755,1.1198,110.88,17.9129,1.3213,3.6375,13,14.8075,12.08,6.3075,8.11,10.718,6.1525
2017-06-19,6.8195,3.2828,13.0022,58.4617,1.1149,111.53,17.9579,1.3219,3.4875,12.875,15.0575,12.155,6.19,8.015,10.588,6.205
2017-06-20,6.8292,3.3277,13.0681,59.6258,1.1134,111.45,18.1921,1.3268,3.4625,13.428,15.2075,12.515,6.1925,7.9575,10.883,6.2725
2017-06-21,6.8295,3.3363,13.0805,60.3043,1.1168,111.38,18.2387,1.3334,3.4875,13.278,15.4225,13.215,6.4675,8.4475,11.178,6.5575
2017-06-22,6.8348,3.3422,12.9664,59.9585,1.1152,111.33,18.1154,1.3233,3.2275,13.035,15.2925,13.5525,6.4475,8.385,11.088,6.5275
2017-06-23,6.8366,3.3428,12.9297,59.4174,1.1194,111.28,18.0072,1.3267,3.0775,12.59,15.1425,13.3,6.41,8.125,11.023,6.5225
2017-06-26,6.8411,3.2968,12.8622,58.7845,1.1182,111.86,17.8694,1.3244,3.045,12.64,15.2025,13.28,6.345,7.995,11.03,6.475
2017-06-27,6.8126,3.3143,13.0292,59.49,1.1339,112.35,17.9871,1.3199,3.13,13.163,15.1175,13.2725,6.685,8.06,11.215,6.43
2017-06-28,6.7998,3.2803,12.9347,59.2112,1.1378,112.3,17.8515,1.3039,3.2275,13.13,15.185,13.3675,7.17,8.1025,11.3,6.9
2017-06-29,6.787,3.3038,13.0229,59.4194,1.1441,112.18,18.0432,1.3004,3.2875,13.305,15.285,13.535,7.2475,8.65,11.718,7
2017-06-30,6.7809,3.3072,13.0744,58.943,1.1426,112.39,18.1203,1.2964,3.4,13.213,15.2575,13.555,6.965,8.425,11.778,6.9575
2017-07-03,6.8003,3.3016,13.2099,59.2664,1.1364,113.38,18.2271,1.3007,3.19,13.275,15.455,13.5425,6.8175,8.485,12.278,7.045
2017-07-04,6.8007,3.3099,13.1987,59.4271,1.1346,113.28,18.1985,1.2937,3.1875,13.288,15.5225,13.5675,6.8175,8.49,12.278,7.0625
2017-07-05,6.8019,3.2887,13.3881,59.9916,1.1352,113.26,18.3028,1.2957,3.1375,13.35,15.94,13.9025,6.92,8.72,12.528,7.195
2017-07-06,6.8015,3.2985,13.4432,60.1452,1.1423,113.22,18.2577,1.2978,3.1575,13.485,16.095,14.06,6.89,8.715,12.6,7.2
2017-07-07,6.8057,3.2816,13.3842,60.3569,1.1401,113.92,18.0912,1.2876,3.1575,13.275,15.935,14.03,6.875,8.63,12.488,7.1775
2017-07-10,6.8036,3.2558,13.4841,60.2377,1.1399,114.04,17.9515,1.2891,3.075,13.095,16.0325,13.825,6.675,8.33,12.07,7.08
2017-07-11,6.8025,3.2547,13.5611,60.736,1.1467,113.94,17.9089,1.2915,3.005,13.065,16.3275,14.035,6.7825,8.3475,12.098,6.98
2017-07-12,6.7878,3.208,13.2513,59.9958,1.1412,113.17,17.7758,1.2751,3.13,13.16,16.55,13.825,6.835,8.4875,11.938,6.805
2017-07-13,6.7835,3.2123,13.2107,59.8244,1.1398,113.28,17.6841,1.2722,3.1175,12.9,16.5375,13.875,6.7875,8.29,11.888,6.8775
2017-07-14,6.7752,3.18,13.0357,59.0713,1.147,112.53,17.564,1.2644,3.29,12.435,16.025,13.445,6.695,8.22,11.355,6.905
2017-07-17,6.77,3.1821,12.9493,59.3441,1.1478,112.63,17.5875,1.2697,3.4,12.09,15.955,13.355,6.795,8.24,11.073,7
2017-07-18,6.7466,3.1564,12.896,59.1672,1.1554,112.07,17.4748,1.2628,3.49,12.198,15.7475,13.325,7.33,8.5725,10.908,7.47
2017-07-19,6.7519,3.1489,12.9167,58.9869,1.1515,111.97,17.5553,1.2606,3.55,12.28,15.62,13.1825,7.265,8.5725,10.943,7.6
2017-07-20,6.7597,3.1209,13.0343,58.9307,1.1631,111.91,17.4863,1.2589,3.5,12.365,15.4325,13.01,7.3775,8.5575,10.983,7.395
2017-07-21,6.7667,3.1434,12.9175,59.3735,1.1663,111.13,17.6542,1.2539,3.36,12.6,15.2725,12.995,7.3,8.555,11.148,7.33
2017-07-24,6.7512,3.1469,12.962,60.0134,1.1642,111.1,17.7266,1.251,3.345,12.775,15.2475,13.095,7.3375,8.7825,11.263,7.535
2017-07-25,6.751,3.1727,13.0805,59.889,1.1647,111.89,17.7713,1.2509,3.25,12.83,15.035,13.12,7.52,8.7,11.355,7.5
2017-07-26,6.754,3.138,12.9075,59.404,1.1734,111.18,17.5897,1.2445,3.235,12.94,15.005,13.0325,7.66,8.66,10.873,7.685
2017-07-27,6.743,3.1505,13.0016,59.4967,1.1677,111.26,17.7251,1.2554,3.26,13.02,14.5925,12.96,7.795,8.675,11.033,7.865
2017-07-28,6.7369,3.1321,13.0261,59.5514,1.1751,110.68,17.7769,1.2433,3.29,12.905,14.65,12.9075,7.73,8.78,10.915,7.9
2017-07-31,6.7266,3.1266,13.1859,59.7734,1.1842,110.26,17.8005,1.248,3.27,12.753,14.645,13.135,7.715,8.9875,10.785,7.94
2017-08-01,6.7179,3.1263,13.273,60.3486,1.1802,110.36,17.8902,1.2538,3.3075,12.633,14.9125,13.105,7.8575,8.95,10.775,7.935
2017-08-02,6.7217,3.1136,13.2056,60.5736,1.1856,110.72,17.8219,1.257,3.3575,12.67,15.17,13.2,7.9825,9,10.828,7.9975
2017-08-03,6.7172,3.1147,13.4005,60.354,1.187,110.05,17.8415,1.2586,3.425,12.605,15.6325,13.205,8.19,9.13,10.72,8.055
2017-08-04,6.7289,3.1316,13.4487,59.9725,1.1773,110.69,17.889,1.2645,3.385,12.34,15.865,12.9525,7.94,8.825,10.495,7.8425
2017-08-07,6.7215,3.1265,13.2266,60.0267,1.1795,110.75,17.9275,1.268,3.305,12.16,16.36,12.945,7.7075,8.61,10.348,7.9275
2017-08-08,6.7064,3.1265,13.3782,59.83,1.1752,110.32,17.8512,1.2667,3.32,12.32,16.19,12.83,7.7,8.575,10.205,7.6825
2017-08-09,6.6743,3.1557,13.4383,59.9908,1.1759,110.07,17.9473,1.27,3.715,12.768,15.885,12.765,7.875,9.18,10.83,7.79
2017-08-10,6.647,3.1753,13.4633,60.1152,1.1772,109.2,17.9722,1.2744,3.775,13.33,15.955,12.755,8.025,9.465,10.845,7.845
2017-08-11,6.6636,3.1937,13.4682,59.8641,1.1821,109.19,17.8321,1.2677,3.9675,13.435,16.075,12.7925,7.97,9.62,10.793,7.8775
2017-08-14,6.6712,3.1894,13.3243,59.8688,1.178,109.63,17.7705,1.2722,3.7075,13.235,16.0925,12.4,7.76,9.06,10.603,7.5475
2017-08-15,6.6855,3.1701,13.3156,59.7081,1.1735,110.67,17.8072,1.2757,3.445,12.535,15.99,12.3725,7.76,8.9225,10.338,7.475
2017-08-16,6.6916,3.1525,13.1774,59.381,1.1767,110.19,17.6625,1.2618,3.7875,11.78,15.67,12.24,7.6975,8.9025,9.96,7.32
2017-08-17,6.6755,3.1751,13.2617,59.2288,1.1723,109.57,17.8493,1.2682,3.7025,12,15.515,12.23,7.7425,9.015,10.06,7.3325
2017-08-18,6.6702,3.1472,13.1582,59.0027,1.1761,109.18,17.7107,1.2585,3.705,11.8,15.41,12.2325,7.685,9.205,10.095,7.1725
2017-08-21,6.6664,3.1645,13.1742,59.1428,1.1815,108.98,17.6553,1.2558,3.65,11.89,15.57,12.07,7.7075,9.235,10.015,7.1475
2017-08-22,6.6624,3.1618,13.2249,59.0824,1.1762,109.57,17.6603,1.2565,3.66,11.875,15.19,11.95,7.66,9.135,9.96,7.1
2017-08-23,6.659,3.1416,13.1643,59.0619,1.1807,109.04,17.6861,1.2554,3.67,11.678,15.005,11.875,7.6875,9.115,10.068,7.035
2017-08-24,6.662,3.1482,13.2002,59.1617,1.1799,109.56,17.7259,1.252,3.64,11.65,14.83,11.715,7.655,8.88,10.178,7.045
2017-08-25,6.6465,3.159,13.0224,58.5855,1.1924,109.36,17.6151,1.2481,3.58,11.683,14.54,11.575,7.5875,8.54,10.183,6.8775
2017-08-28,6.6144,3.1672,13.0336,58.4439,1.1979,109.25,17.8713,1.2508,3.58,11.785,14.67,11.635,7.66,8.455,10.545,6.9875
2017-08-29,6.5963,3.1641,12.98,58.8312,1.1972,109.71,17.8413,1.2512,3.8225,11.908,14.555,11.6625,7.9675,8.9025,10.688,7.155
2017-08-30,6.594,3.1599,13.0326,58.5589,1.1884,110.24,17.7173,1.2621,4.05,11.705,14.45,11.745,7.9525,8.8625,10.645,7.2875
2017-08-31,6.5901,3.1491,13.0032,58.0089,1.191,109.98,17.8863,1.2482,4.03,11.453,14.395,11.74,7.965,8.94,10.605,7.33
2017-09-01,6.5584,3.1404,12.9391,57.4966,1.186,110.25,17.8139,1.2394,4.2525,11.08,14.35,11.6025,7.87,8.7475,10.243,7.4925
2017-09-04,6.5309,3.1411,12.9712,57.8315,1.1896,109.72,17.8723,1.2416,4.715,11.18,14.47,11.555,7.99,9.1425,10.245,7.6725
2017-09-05,6.5388,3.1172,12.9074,57.5253,1.1914,108.81,17.9005,1.2374,4.8825,11.428,14.285,11.6,8.1,9.655,10.353,7.825
2017-09-06,6.5242,3.1,12.7758,57.3647,1.1917,109.22,17.7879,1.2226,4.7075,11.155,14.35,11.7425,8.185,9.25,10.085,7.86
2017-09-07,6.4865,3.1,12.7986,56.8993,1.2023,108.45,17.6724,1.2115,4.725,11.128,14.405,11.73,8.1525,9.515,10.065,8.4225
2017-09-08,6.4943,3.0872,12.9291,57.3556,1.2036,107.84,17.7114,1.2159,5.62,11.195,14.52,11.725,8.195,9.7475,10.1,8.6675
2017-09-11,6.5297,3.1033,12.9832,57.205,1.1953,109.39,17.6741,1.211,5.0075,10.933,14.425,11.565,7.8725,9.2,9.952,8.3925
2017-09-12,6.5354,3.1256,13.0096,57.7019,1.1967,110.17,17.7278,1.2186,4.84,11.088,14.505,11.605,7.825,9.1325,9.955,8.3
